Hotel;Is Canceled;Lead Time;arrival full date;Arrival Date Year;Arrival Date Month;Arrival Date Week Number;Arrival Date Day of Month;Stays in Weekend nights;Stays in week nights;stays total nights;Adults;Children;Babies;Meal;Country;Reserved Room Type;Assigned room type;customer type;Reservation Status;Reservation status_date
Resort Hotel;0;61;2017-04-18;2017;April;16;18;2;5;7;2;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-25
Resort Hotel;0;61;2017-04-18;2017;April;16;18;2;5;7;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-25
Resort Hotel;0;212;2017-04-20;2017;April;16;20;2;3;5;2;0.0;0;BB;IRL;D;D;Transient;Check-Out;2017-04-25
Resort Hotel;0;4;2017-04-24;2017;April;17;24;1;0;1;2;0.0;0;BB;PRT;A;E;Transient;Check-Out;2017-04-25
Resort Hotel;0;4;2017-04-24;2017;April;17;24;1;0;1;2;0.0;0;BB;PRT;A;F;Transient;Check-Out;2017-04-25
Resort Hotel;0;200;2017-04-22;2017;April;16;22;2;1;3;1;0.0;0;BB;IRL;A;G;Transient;Check-Out;2017-04-25
Resort Hotel;0;60;2017-04-17;2017;April;16;17;3;5;8;2;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-25
Resort Hotel;0;142;2017-04-19;2017;April;16;19;2;5;7;2;0.0;0;BB;FRA;D;D;Transient;Check-Out;2017-04-26
Resort Hotel;0;184;2017-04-19;2017;April;16;19;2;5;7;2;0.0;0;BB;GBR;E;E;Transient-Party;Check-Out;2017-04-26
Resort Hotel;0;184;2017-04-19;2017;April;16;19;2;5;7;1;0.0;0;BB;GBR;E;E;Transient-Party;Check-Out;2017-04-26
Resort Hotel;0;0;2017-04-25;2017;April;17;25;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-26
Resort Hotel;0;0;2017-04-25;2017;April;17;25;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-26
Resort Hotel;0;1;2017-06-27;2017;June;26;27;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2017-06-28
Resort Hotel;0;198;2017-04-19;2017;April;16;19;2;5;7;2;0.0;0;BB;IRL;A;C;Transient;Check-Out;2017-04-26
Resort Hotel;0;0;2017-04-25;2017;April;17;25;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2017-04-26
Resort Hotel;0;60;2017-04-17;2017;April;16;17;3;6;9;1;0.0;0;BB;ITA;A;A;Transient-Party;Check-Out;2017-04-26
Resort Hotel;0;60;2017-04-17;2017;April;16;17;3;6;9;1;0.0;0;BB;ITA;A;A;Transient-Party;Check-Out;2017-04-26
Resort Hotel;0;80;2017-04-24;2017;April;17;24;1;1;2;2;1.0;0;BB;DEU;G;G;Transient;Check-Out;2017-04-26
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;237;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;204;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;E;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;203;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;109;2017-04-25;2017;April;17;25;0;2;2;1;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;109;2017-04-25;2017;April;17;25;0;2;2;1;0.0;0;HB;AUT;A;E;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;109;2017-04-25;2017;April;17;25;0;2;2;1;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;109;2017-04-25;2017;April;17;25;0;2;2;1;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;109;2017-04-25;2017;April;17;25;0;2;2;1;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;109;2017-04-25;2017;April;17;25;0;2;2;1;0.0;0;HB;AUT;A;A;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;109;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;73;2017-04-20;2017;April;16;20;2;5;7;2;0.0;0;BB;GBR;A;A;Contract;Check-Out;2017-04-27
Resort Hotel;0;12;2017-04-23;2017;April;17;23;2;2;4;2;0.0;0;BB;GBR;A;E;Contract;Check-Out;2017-04-27
Resort Hotel;0;4;2017-04-26;2017;April;17;26;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2017-04-27
Resort Hotel;0;168;2017-04-19;2017;April;16;19;2;6;8;2;2.0;0;HB;BRA;G;G;Transient;Check-Out;2017-04-27
Resort Hotel;0;28;2017-04-17;2017;April;16;17;3;7;10;2;0.0;0;BB;GBR;D;D;Contract;Check-Out;2017-04-27
Resort Hotel;0;104;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient;Check-Out;2017-04-27
Resort Hotel;0;99;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;D;E;Transient;Check-Out;2017-04-27
Resort Hotel;0;106;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient;Check-Out;2017-04-27
Resort Hotel;0;105;2017-04-25;2017;April;17;25;0;2;2;2;0.0;0;HB;AUT;A;D;Transient;Check-Out;2017-04-27
Resort Hotel;0;31;2017-04-20;2017;April;16;20;2;5;7;2;0.0;0;BB;GBR;D;D;Contract;Check-Out;2017-04-27
Resort Hotel;0;92;2017-04-20;2017;April;16;20;2;5;7;2;0.0;0;HB;GBR;D;D;Contract;Check-Out;2017-04-27
Resort Hotel;0;82;2017-04-20;2017;April;16;20;2;5;7;2;0.0;0;BB;GBR;A;A;Contract;Check-Out;2017-04-27
Resort Hotel;0;71;2017-04-19;2017;April;16;19;2;6;8;2;0.0;0;BB;AUS;F;F;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;71;2017-04-19;2017;April;16;19;2;6;8;2;0.0;1;BB;AUS;F;F;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;3;2017-04-24;2017;April;17;24;1;2;3;2;0.0;0;BB;AUS;E;E;Transient-Party;Check-Out;2017-04-27
Resort Hotel;0;6;2017-04-26;2017;April;17;26;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2017-04-27
Resort Hotel;0;5;2017-07-25;2017;July;30;25;0;1;1;1;0.0;0;BB;PRT;A;A;Group;Check-Out;2017-07-26
Resort Hotel;0;76;2017-04-26;2017;April;17;26;0;1;1;2;0.0;0;BB;CHE;D;D;Transient;Check-Out;2017-04-27
Resort Hotel;0;195;2017-04-20;2017;April;16;20;2;5;7;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2017-04-27
Resort Hotel;0;6;2017-04-23;2017;April;17;23;2;2;4;2;0.0;0;BB;GBR;E;E;Transient;Check-Out;2017-04-27
Resort Hotel;0;250;2017-04-28;2017;April;17;28;2;4;6;2;2.0;0;BB;POL;G;G;Transient-Party;Check-Out;2017-05-04
Resort Hotel;0;250;2017-04-28;2017;April;17;28;2;4;6;2;2.0;0;BB;POL;G;G;Transient-Party;Check-Out;2017-05-04
Resort Hotel;0;12;2017-04-25;2017;April;17;25;0;3;3;2;0.0;0;Undefined;PRT;E;E;Transient;Check-Out;2017-04-28
Resort Hotel;0;93;2017-04-22;2017;April;16;22;2;4;6;2;0.0;0;HB;GBR;D;E;Contract;Check-Out;2017-04-28
Resort Hotel;0;93;2017-04-22;2017;April;16;22;2;4;6;1;0.0;0;HB;GBR;A;D;Contract;Check-Out;2017-04-28
Resort Hotel;0;4;2017-04-26;2017;April;17;26;0;2;2;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2017-04-28
Resort Hotel;0;85;2017-04-23;2017;April;17;23;2;3;5;2;0.0;0;FB;GBR;A;E;Contract;Check-Out;2017-04-28
Resort Hotel;0;222;2017-04-22;2017;April;16;22;2;4;6;2;0.0;0;HB;BEL;E;E;Transient;Check-Out;2017-04-28
Resort Hotel;0;26;2017-04-26;2017;April;17;26;0;2;2;3;0.0;0;BB;PRT;A;H;Transient;Check-Out;2017-04-28
Resort Hotel;0;24;2017-04-26;2017;April;17;26;0;2;2;2;0.0;0;HB;GBR;E;E;Transient;Check-Out;2017-04-28
Resort Hotel;0;0;2017-04-27;2017;April;17;27;0;1;1;2;0.0;0;BB;FRA;E;E;Transient;Check-Out;2017-04-28
Resort Hotel;0;0;2017-04-27;2017;April;17;27;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2017-04-28
Resort Hotel;0;0;2017-04-24;2017;April;17;24;1;3;4;2;0.0;0;BB;PRT;G;G;Transient;Check-Out;2017-04-28
Resort Hotel;0;1;2017-04-27;2017;April;17;27;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-28
Resort Hotel;0;24;2017-04-27;2017;April;17;27;0;2;2;1;0.0;0;BB;CHE;A;A;Transient;Check-Out;2017-04-29
Resort Hotel;0;3;2017-04-27;2017;April;17;27;0;2;2;2;0.0;0;BB;FRA;E;E;Transient;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;1;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;106;2017-04-19;2017;April;16;19;2;8;10;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;23;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;1;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;6;2017-04-28;2017;April;17;28;0;1;1;2;0.0;0;HB;ESP;D;I;Transient;Check-Out;2017-04-29
Resort Hotel;0;7;2017-04-29;2017;April;17;29;2;1;3;2;0.0;0;BB;ESP;D;D;Transient;Check-Out;2017-05-02
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;H;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;C;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;1;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;6;2017-04-28;2017;April;17;28;0;1;1;2;0.0;0;HB;ESP;D;I;Transient;Check-Out;2017-04-29
Resort Hotel;0;7;2017-04-29;2017;April;17;29;2;1;3;2;0.0;0;BB;ESP;D;D;Transient;Check-Out;2017-05-02
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;1;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;185;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;E;F;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;158;2017-04-27;2017;April;17;27;0;2;2;2;0.0;0;BB;FRA;E;E;Transient;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;1;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;31;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;44;2017-04-28;2017;April;17;28;0;1;1;2;0.0;0;BB;CN;E;G;Transient;Check-Out;2017-04-29
Resort Hotel;0;1;2017-04-28;2017;April;17;28;0;1;1;1;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;1;2017-04-28;2017;April;17;28;0;1;1;2;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;1;2017-04-28;2017;April;17;28;0;1;1;2;0.0;0;BB;PRT;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;36;2017-04-27;2017;April;17;27;0;2;2;2;0.0;0;BB;ESP;G;F;Transient;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;F;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;23;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;23;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;0;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;23;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;239;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;0;2017-05-08;2017;May;19;8;0;0;0;2;0.0;0;BB;PRT;E;E;Transient;Check-Out;2017-05-08
Resort Hotel;0;0;2017-05-08;2017;May;19;8;0;0;0;2;0.0;0;BB;PRT;G;G;Transient;Check-Out;2017-05-08
Resort Hotel;0;0;2017-05-08;2017;May;19;8;0;0;0;2;0.0;0;BB;PRT;G;G;Transient;Check-Out;2017-05-08
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;F;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;0;2017-04-27;2017;April;17;27;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;128;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;PRT;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;288;2017-04-20;2017;April;16;20;2;7;9;2;0.0;1;Undefined;SWE;G;G;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;288;2017-04-20;2017;April;16;20;2;7;9;2;0.0;1;Undefined;SWE;C;C;Transient;Check-Out;2017-04-29
Resort Hotel;0;234;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;208;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;IRL;E;E;Transient;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2017-04-29
Resort Hotel;0;185;2017-04-23;2017;April;17;23;2;4;6;2;0.0;0;HB;DEU;A;C;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;239;2017-04-22;2017;April;16;22;2;5;7;3;0.0;0;Undefined;SWE;A;C;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;234;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;C;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;234;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;129;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;290;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;F;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;239;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;C;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;234;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;E;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;0;2017-04-28;2017;April;17;28;0;1;1;2;0.0;0;BB;PRT;B;B;Transient;Check-Out;2017-04-29
Resort Hotel;0;252;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;23;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;C;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;0;2017-04-28;2017;April;17;28;0;1;1;2;0.0;0;BB;JAM;A;A;Transient;Check-Out;2017-04-29
Resort Hotel;0;106;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;IRL;F;F;Transient;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;281;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;FIN;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;208;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;BB;IRL;A;C;Transient;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;208;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;IRL;E;E;Transient;Check-Out;2017-04-29
Resort Hotel;0;276;2017-04-22;2017;April;16;22;2;5;7;1;0.0;0;Undefined;SWE;A;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;23;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;D;D;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;290;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;Undefined;SWE;A;A;Transient-Party;Check-Out;2017-04-29
Resort Hotel;0;38;2017-04-22;2017;April;16;22;2;5;7;2;0.0;0;BB;GBR;D;D;Contract;Check-Out;2017-04-29
Resort Hotel;0;72;2017-04-27;2017;April;17;27;0;2;2;2;2.0;0;BB;FRA;G;G;Transient;Check-Out;2017-04-29
Resort Hotel;0;253;2017-04-26;2017;April;17;26;0;4;4;2;0.0;0;BB;PRT;A;C;Transient;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;GBR;A;A;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;GBR;A;A;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;GBR;A;A;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;317;2017-04-23;2017;April;17;23;2;5;7;2;0.0;0;HB;GBR;D;E;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;GBR;D;E;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;NLD;D;E;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;PRT;D;E;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;2;0.0;0;HB;GBR;D;D;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;2;0.0;0;HB;BRA;D;D;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;GBR;A;A;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;2;0.0;0;HB;GBR;D;D;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;2;0.0;0;HB;GBR;D;D;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;2;0.0;0;HB;GBR;D;E;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;317;2017-04-23;2017;April;17;23;2;5;7;2;0.0;0;HB;GBR;D;D;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;253;2017-04-23;2017;April;17;23;2;5;7;1;0.0;0;HB;GBR;A;A;Transient-Party;Check-Out;2017-04-30
Resort Hotel;0;8;2017-04-27;2017;April;17;27;0;3;3;1;0.0;0;BB;GBR;A;A;Transient-Party;Check-Out;2017-04-30
